,ticker,company,sector_y,period
1355,INTC,INTEL CORP,information_tech,2010-09-30
1356,INTC,INTEL CORP,information_tech,2011-09-30
1357,INTC,INTEL CORP,information_tech,2012-09-30
1358,INTC,INTEL CORP,information_tech,2013-09-30
1359,INTC,INTEL CORP,information_tech,2014-09-30
1360,INTC,INTEL CORP,information_tech,2016-09-30
1361,INTC,INTEL CORP,information_tech,2017-09-30
1362,INTC,INTEL CORP,information_tech,2018-09-30
1363,INTU,INTUIT INC,information_tech,2009-09-30
1364,INTU,INTUIT INC,information_tech,2010-09-30
1365,INTU,INTUIT INC,information_tech,2011-09-30
1366,INTU,INTUIT INC,information_tech,2012-09-30
1367,INTU,INTUIT INC,information_tech,2013-09-30
1368,INTU,INTUIT INC,information_tech,2014-09-30
1369,INTU,INTUIT INC,information_tech,2015-09-30
1370,INTU,INTUIT INC,information_tech,2016-09-30
1371,INTU,INTUIT INC,information_tech,2017-09-30
1372,INTU,INTUIT INC,information_tech,2018-09-30
1373,IP,INTERNATIONAL PAPER CO /NEW/,materials,2009-09-30
1374,IP,INTERNATIONAL PAPER CO /NEW/,materials,2010-09-30
1375,IP,INTERNATIONAL PAPER CO /NEW/,materials,2011-09-30
1376,IP,INTERNATIONAL PAPER CO /NEW/,materials,2012-09-30
1377,IP,INTERNATIONAL PAPER CO /NEW/,materials,2013-09-30
1378,IP,INTERNATIONAL PAPER CO /NEW/,materials,2014-09-30
1379,IP,INTERNATIONAL PAPER CO /NEW/,materials,2016-09-30
1380,IP,INTERNATIONAL PAPER CO /NEW/,materials,2017-09-30
1381,IP,INTERNATIONAL PAPER CO /NEW/,materials,2018-09-30
1382,IPG,Interpublic Group,consumer_discretionary,2010-09-30
1383,IPG,Interpublic Group,consumer_discretionary,2011-09-30
1384,IPG,Interpublic Group,consumer_discretionary,2012-09-30
1385,IPG,Interpublic Group,consumer_discretionary,2013-09-30
1386,IPG,Interpublic Group,consumer_discretionary,2014-09-30
1387,IPG,Interpublic Group,consumer_discretionary,2015-09-30
1388,IPGP,IPG PHOTONICS CORP,information_tech,2011-09-30
1389,IPGP,IPG PHOTONICS CORP,information_tech,2012-09-30
1390,IPGP,IPG PHOTONICS CORP,information_tech,2013-09-30
1391,IPGP,IPG PHOTONICS CORP,information_tech,2014-09-30
1392,IPGP,IPG PHOTONICS CORP,information_tech,2016-09-30
1393,IPGP,IPG PHOTONICS CORP,information_tech,2017-09-30
1394,IPGP,IPG PHOTONICS CORP,information_tech,2018-09-30
1395,IQV,IQVIA HOLDINGS INC.,health_care,2013-09-30
1396,IQV,IQVIA HOLDINGS INC.,health_care,2014-09-30
1397,IQV,IQVIA HOLDINGS INC.,health_care,2015-09-30
1398,IQV,IQVIA HOLDINGS INC.,health_care,2016-09-30
1399,IQV,IQVIA HOLDINGS INC.,health_care,2017-09-30
1400,IQV,IQVIA HOLDINGS INC.,health_care,2018-09-30
1401,IR,Ingersoll-Rand PLC,industrials,2009-09-30
1402,IR,Ingersoll-Rand PLC,industrials,2010-09-30
1403,IR,Ingersoll-Rand PLC,industrials,2011-09-30
1404,IR,Ingersoll-Rand PLC,industrials,2012-09-30
1405,IR,Ingersoll-Rand PLC,industrials,2013-09-30
1406,IR,Ingersoll-Rand PLC,industrials,2014-09-30
1407,IRM,Iron Mountain Incorporated,real_estate,2010-09-30
1408,IRM,Iron Mountain Incorporated,real_estate,2011-09-30
1409,IRM,Iron Mountain Incorporated,real_estate,2012-09-30
1410,IRM,Iron Mountain Incorporated,real_estate,2013-09-30
1411,IRM,Iron Mountain Incorporated,real_estate,2014-09-30
1412,IRM,Iron Mountain Incorporated,real_estate,2015-09-30
1413,IRM,Iron Mountain Incorporated,real_estate,2016-09-30
1414,IRM,Iron Mountain Incorporated,real_estate,2017-09-30
1415,IRM,Iron Mountain Incorporated,real_estate,2018-09-30
1416,ISRG,INTUITIVE SURGICAL INC,health_care,2009-09-30
1417,ISRG,INTUITIVE SURGICAL INC,health_care,2010-09-30
1418,ISRG,INTUITIVE SURGICAL INC,health_care,2011-09-30
1419,ISRG,INTUITIVE SURGICAL INC,health_care,2012-09-30
1420,ISRG,INTUITIVE SURGICAL INC,health_care,2013-09-30
1421,ISRG,INTUITIVE SURGICAL INC,health_care,2015-09-30
1422,ISRG,INTUITIVE SURGICAL INC,health_care,2016-09-30
1423,ISRG,INTUITIVE SURGICAL INC,health_care,2017-09-30
1424,ISRG,INTUITIVE SURGICAL INC,health_care,2018-09-30
1425,IT,Gartner Inc,information_tech,2010-09-30
1426,IT,Gartner Inc,information_tech,2011-09-30
1427,IT,Gartner Inc,information_tech,2012-09-30
1428,IT,Gartner Inc,information_tech,2013-09-30
1429,IT,Gartner Inc,information_tech,2014-09-30
1430,IT,Gartner Inc,information_tech,2015-09-30
1431,IT,Gartner Inc,information_tech,2016-09-30
1432,IT,Gartner Inc,information_tech,2017-09-30
1433,IT,Gartner Inc,information_tech,2018-09-30
1434,ITW,Illinois Tool Works,industrials,2009-09-30
1435,ITW,Illinois Tool Works,industrials,2010-09-30
1436,ITW,Illinois Tool Works,industrials,2011-09-30
1437,ITW,Illinois Tool Works,industrials,2012-09-30
1438,ITW,Illinois Tool Works,industrials,2013-09-30
1439,ITW,Illinois Tool Works,industrials,2014-09-30
1440,ITW,Illinois Tool Works,industrials,2016-09-30
1441,ITW,Illinois Tool Works,industrials,2017-09-30
1442,ITW,Illinois Tool Works,industrials,2018-09-30
1443,JBHT,J. B. Hunt Transport Services,industrials,2010-09-30
1444,JBHT,J. B. Hunt Transport Services,industrials,2011-09-30
1445,JBHT,J. B. Hunt Transport Services,industrials,2012-09-30
1446,JBHT,J. B. Hunt Transport Services,industrials,2013-09-30
1447,JBHT,J. B. Hunt Transport Services,industrials,2014-09-30
1448,JBHT,J. B. Hunt Transport Services,industrials,2015-09-30
1449,JBHT,J. B. Hunt Transport Services,industrials,2016-09-30
1450,JBHT,J. B. Hunt Transport Services,industrials,2017-09-30
1451,JBHT,J. B. Hunt Transport Services,industrials,2018-09-30
1452,JCI,JOHNSON CONTROLS INC,industrials,2011-09-30
1453,JCI,JOHNSON CONTROLS INC,industrials,2012-09-30
1454,JCI,JOHNSON CONTROLS INC,industrials,2013-09-30
1455,JCI,JOHNSON CONTROLS INC,industrials,2014-09-30
1456,JCI,JOHNSON CONTROLS INC,industrials,2015-09-30
1457,JCI,JOHNSON CONTROLS INC,industrials,2016-09-30
1458,JCI,JOHNSON CONTROLS INC,industrials,2017-09-30
1459,JCI,JOHNSON CONTROLS INC,industrials,2018-09-30
1460,JEC,Jacobs Engineering Group,industrials,2009-09-30
1461,JEC,Jacobs Engineering Group,industrials,2010-09-30
1462,JEC,Jacobs Engineering Group,industrials,2011-09-30
1463,JEC,Jacobs Engineering Group,industrials,2012-09-30
1464,JEC,Jacobs Engineering Group,industrials,2013-09-30
1465,JEC,Jacobs Engineering Group,industrials,2014-09-30
1466,JEC,Jacobs Engineering Group,industrials,2015-09-30
1467,JEC,Jacobs Engineering Group,industrials,2016-09-30
1468,JEC,Jacobs Engineering Group,industrials,2017-09-30
1469,JEC,Jacobs Engineering Group,industrials,2018-09-30
1470,JNJ,JOHNSON & JOHNSON,health_care,2010-09-30
1471,JNJ,JOHNSON & JOHNSON,health_care,2011-09-30
1472,JNJ,JOHNSON & JOHNSON,health_care,2012-09-30
1473,JNJ,JOHNSON & JOHNSON,health_care,2013-09-30
1474,JNJ,JOHNSON & JOHNSON,health_care,2014-09-30
1475,JNJ,JOHNSON & JOHNSON,health_care,2015-09-30
1476,JNJ,JOHNSON & JOHNSON,health_care,2016-09-30
1477,JNJ,JOHNSON & JOHNSON,health_care,2017-09-30
1478,JNJ,JOHNSON & JOHNSON,health_care,2018-09-30
1479,JNPR,JUNIPER NETWORKS INC,information_tech,2010-09-30
1480,JNPR,JUNIPER NETWORKS INC,information_tech,2011-09-30
1481,JNPR,JUNIPER NETWORKS INC,information_tech,2012-09-30
1482,JNPR,JUNIPER NETWORKS INC,information_tech,2013-09-30
1483,JNPR,JUNIPER NETWORKS INC,information_tech,2014-09-30
1484,JNPR,JUNIPER NETWORKS INC,information_tech,2015-09-30
1485,JWN,NORDSTROM INC,consumer_discretionary,2009-09-30
1486,JWN,NORDSTROM INC,consumer_discretionary,2010-09-30
1487,JWN,NORDSTROM INC,consumer_discretionary,2011-09-30
1488,JWN,NORDSTROM INC,consumer_discretionary,2012-09-30
1489,JWN,NORDSTROM INC,consumer_discretionary,2013-09-30
1490,JWN,NORDSTROM INC,consumer_discretionary,2014-09-30
1491,JWN,NORDSTROM INC,consumer_discretionary,2015-09-30
1492,JWN,NORDSTROM INC,consumer_discretionary,2016-09-30
1493,JWN,NORDSTROM INC,consumer_discretionary,2017-09-30
1494,JWN,NORDSTROM INC,consumer_discretionary,2018-09-30
1495,K,KELLOGG CO,consumer_staples,2009-09-30
1496,K,KELLOGG CO,consumer_staples,2010-09-30
1497,K,KELLOGG CO,consumer_staples,2011-09-30
1498,K,KELLOGG CO,consumer_staples,2012-09-30
1499,K,KELLOGG CO,consumer_staples,2013-09-30
1500,K,KELLOGG CO,consumer_staples,2014-09-30
1501,K,KELLOGG CO,consumer_staples,2015-09-30
1502,K,KELLOGG CO,consumer_staples,2018-09-30
1503,KIM,Kimco Realty,real_estate,2013-09-30
1504,KIM,Kimco Realty,real_estate,2014-09-30
1505,KIM,Kimco Realty,real_estate,2015-09-30
1506,KIM,Kimco Realty,real_estate,2016-09-30
1507,KIM,Kimco Realty,real_estate,2017-09-30
1508,KIM,Kimco Realty,real_estate,2018-09-30
1509,KLAC,KLA TENCOR CORP,information_tech,2010-09-30
1510,KLAC,KLA TENCOR CORP,information_tech,2011-09-30
1511,KLAC,KLA TENCOR CORP,information_tech,2012-09-30
1512,KLAC,KLA TENCOR CORP,information_tech,2013-09-30
1513,KLAC,KLA TENCOR CORP,information_tech,2014-09-30
1514,KLAC,KLA TENCOR CORP,information_tech,2016-09-30
1515,KLAC,KLA TENCOR CORP,information_tech,2017-09-30
1516,KLAC,KLA TENCOR CORP,information_tech,2018-09-30
1517,KMB,KIMBERLY CLARK CORP,consumer_staples,2009-09-30
1518,KMB,KIMBERLY CLARK CORP,consumer_staples,2010-09-30
1519,KMB,KIMBERLY CLARK CORP,consumer_staples,2011-09-30
1520,KMB,KIMBERLY CLARK CORP,consumer_staples,2012-09-30
1521,KMB,KIMBERLY CLARK CORP,consumer_staples,2013-09-30
1522,KMB,KIMBERLY CLARK CORP,consumer_staples,2014-09-30
1523,KMB,KIMBERLY CLARK CORP,consumer_staples,2015-09-30
1524,KMI,"KINDER MORGAN, INC.",energy,2012-09-30
1525,KMI,"KINDER MORGAN, INC.",energy,2013-09-30
1526,KMI,"KINDER MORGAN, INC.",energy,2014-09-30
1527,KMI,"KINDER MORGAN, INC.",energy,2015-09-30
1528,KMI,"KINDER MORGAN, INC.",energy,2016-09-30
1529,KMI,"KINDER MORGAN, INC.",energy,2017-09-30
1530,KMI,"KINDER MORGAN, INC.",energy,2018-09-30
1531,KMX,CARMAX INC,consumer_discretionary,2010-09-30
1532,KMX,CARMAX INC,consumer_discretionary,2011-09-30
1533,KMX,CARMAX INC,consumer_discretionary,2012-09-30
1534,KMX,CARMAX INC,consumer_discretionary,2013-09-30
1535,KMX,CARMAX INC,consumer_discretionary,2014-09-30
1536,KMX,CARMAX INC,consumer_discretionary,2015-09-30
1537,KMX,CARMAX INC,consumer_discretionary,2016-09-30
1538,KMX,CARMAX INC,consumer_discretionary,2017-09-30
1539,KMX,CARMAX INC,consumer_discretionary,2018-09-30
1540,KO,COCA COLA CO,consumer_staples,2009-09-30
1541,KO,COCA COLA CO,consumer_staples,2010-09-30
1542,KO,COCA COLA CO,consumer_staples,2011-09-30
1543,KO,COCA COLA CO,consumer_staples,2012-09-30
1544,KO,COCA COLA CO,consumer_staples,2013-09-30
1545,KO,COCA COLA CO,consumer_staples,2014-09-30
1546,KO,COCA COLA CO,consumer_staples,2015-09-30
1547,KO,COCA COLA CO,consumer_staples,2016-09-30
1548,KO,COCA COLA CO,consumer_staples,2017-09-30
1549,KO,COCA COLA CO,consumer_staples,2018-09-30
1550,KORS,Michael Kors Holdings Ltd,consumer_discretionary,2015-09-30
1551,KORS,Michael Kors Holdings Ltd,consumer_discretionary,2016-09-30
1552,KORS,Michael Kors Holdings Ltd,consumer_discretionary,2017-09-30
1553,KORS,Michael Kors Holdings Ltd,consumer_discretionary,2018-09-30
1554,KR,KROGER CO,consumer_staples,2009-09-30
1555,KR,KROGER CO,consumer_staples,2010-09-30
1556,KR,KROGER CO,consumer_staples,2011-09-30
1557,KR,KROGER CO,consumer_staples,2012-09-30
1558,KR,KROGER CO,consumer_staples,2013-09-30
1559,KR,KROGER CO,consumer_staples,2014-09-30
1560,KR,KROGER CO,consumer_staples,2015-09-30
1561,KR,KROGER CO,consumer_staples,2016-09-30
1562,KR,KROGER CO,consumer_staples,2017-09-30
1563,KR,KROGER CO,consumer_staples,2018-09-30
1564,KSS,KOHLS Corp,consumer_discretionary,2009-09-30
1565,KSS,KOHLS Corp,consumer_discretionary,2010-09-30
1566,KSS,KOHLS Corp,consumer_discretionary,2011-09-30
1567,KSS,KOHLS Corp,consumer_discretionary,2013-09-30
1568,KSS,KOHLS Corp,consumer_discretionary,2014-09-30
1569,KSS,KOHLS Corp,consumer_discretionary,2015-09-30
1570,KSS,KOHLS Corp,consumer_discretionary,2018-09-30
1571,KSU,KANSAS CITY SOUTHERN,industrials,2010-09-30
1572,KSU,KANSAS CITY SOUTHERN,industrials,2011-09-30
1573,KSU,KANSAS CITY SOUTHERN,industrials,2012-09-30
1574,KSU,KANSAS CITY SOUTHERN,industrials,2013-09-30
1575,KSU,KANSAS CITY SOUTHERN,industrials,2014-09-30
1576,KSU,KANSAS CITY SOUTHERN,industrials,2015-09-30
1577,KSU,KANSAS CITY SOUTHERN,industrials,2016-09-30
1578,KSU,KANSAS CITY SOUTHERN,industrials,2017-09-30
1579,KSU,KANSAS CITY SOUTHERN,industrials,2018-09-30
1580,LB,"L Brands, Inc.",consumer_discretionary,2009-09-30
1581,LB,"L Brands, Inc.",consumer_discretionary,2010-09-30
1582,LB,"L Brands, Inc.",consumer_discretionary,2011-09-30
1583,LB,"L Brands, Inc.",consumer_discretionary,2012-09-30
1584,LB,"L Brands, Inc.",consumer_discretionary,2013-09-30
1585,LB,"L Brands, Inc.",consumer_discretionary,2014-09-30
1586,LKQ,LKQ CORP,consumer_discretionary,2011-09-30
1587,LKQ,LKQ CORP,consumer_discretionary,2012-09-30
1588,LKQ,LKQ CORP,consumer_discretionary,2013-09-30
1589,LKQ,LKQ CORP,consumer_discretionary,2014-09-30
1590,LLL,L-3 Communications Holdings,industrials,2012-09-30
1591,LLL,L-3 Communications Holdings,industrials,2013-09-30
1592,LLL,L-3 Communications Holdings,industrials,2014-09-30
1593,LLL,L-3 Communications Holdings,industrials,2015-09-30
1594,LLL,L-3 Communications Holdings,industrials,2016-09-30
1595,LLL,L-3 Communications Holdings,industrials,2017-09-30
1596,LLL,L-3 Communications Holdings,industrials,2018-09-30
1597,LLY,Lilly (Eli) & Co.,health_care,2010-09-30
1598,LLY,Lilly (Eli) & Co.,health_care,2011-09-30
1599,LLY,Lilly (Eli) & Co.,health_care,2012-09-30
1600,LLY,Lilly (Eli) & Co.,health_care,2013-09-30
1601,LLY,Lilly (Eli) & Co.,health_care,2014-09-30
1602,LLY,Lilly (Eli) & Co.,health_care,2015-09-30
1603,LMT,LOCKHEED MARTIN CORP,industrials,2010-09-30
1604,LMT,LOCKHEED MARTIN CORP,industrials,2011-09-30
1605,LMT,LOCKHEED MARTIN CORP,industrials,2013-09-30
1606,LMT,LOCKHEED MARTIN CORP,industrials,2014-09-30
1607,LMT,LOCKHEED MARTIN CORP,industrials,2016-09-30
1608,LMT,LOCKHEED MARTIN CORP,industrials,2017-09-30
1609,LMT,LOCKHEED MARTIN CORP,industrials,2018-09-30
1610,LNT,ALLIANT ENERGY CORP,utilities,2011-09-30
1611,LNT,ALLIANT ENERGY CORP,utilities,2012-09-30
1612,LNT,ALLIANT ENERGY CORP,utilities,2013-09-30
1613,LNT,ALLIANT ENERGY CORP,utilities,2014-09-30
1614,LNT,ALLIANT ENERGY CORP,utilities,2015-09-30
1615,LNT,ALLIANT ENERGY CORP,utilities,2016-09-30
1616,LNT,ALLIANT ENERGY CORP,utilities,2017-09-30
1617,LNT,ALLIANT ENERGY CORP,utilities,2018-09-30
1618,LRCX,LAM RESEARCH CORP,information_tech,2011-09-30
1619,LRCX,LAM RESEARCH CORP,information_tech,2012-09-30
1620,LRCX,LAM RESEARCH CORP,information_tech,2013-09-30
1621,LRCX,LAM RESEARCH CORP,information_tech,2014-09-30
1622,LRCX,LAM RESEARCH CORP,information_tech,2015-09-30
1623,LRCX,LAM RESEARCH CORP,information_tech,2016-09-30
1624,LRCX,LAM RESEARCH CORP,information_tech,2017-09-30
1625,LRCX,LAM RESEARCH CORP,information_tech,2018-09-30
1626,LUV,SOUTHWEST AIRLINES CO,industrials,2009-09-30
1627,LUV,SOUTHWEST AIRLINES CO,industrials,2010-09-30
1628,LUV,SOUTHWEST AIRLINES CO,industrials,2012-09-30
1629,LUV,SOUTHWEST AIRLINES CO,industrials,2013-09-30
1630,LUV,SOUTHWEST AIRLINES CO,industrials,2014-09-30
1631,LUV,SOUTHWEST AIRLINES CO,industrials,2016-09-30
1632,LUV,SOUTHWEST AIRLINES CO,industrials,2017-09-30
1633,LUV,SOUTHWEST AIRLINES CO,industrials,2018-09-30
1634,M,"Macy's, Inc.",consumer_discretionary,2009-09-30
1635,M,"Macy's, Inc.",consumer_discretionary,2010-09-30
1636,M,"Macy's, Inc.",consumer_discretionary,2011-09-30
1637,M,"Macy's, Inc.",consumer_discretionary,2012-09-30
1638,M,"Macy's, Inc.",consumer_discretionary,2013-09-30
1639,M,"Macy's, Inc.",consumer_discretionary,2014-09-30
1640,M,"Macy's, Inc.",consumer_discretionary,2015-09-30
1641,M,"Macy's, Inc.",consumer_discretionary,2016-09-30
1642,M,"Macy's, Inc.",consumer_discretionary,2017-09-30
1643,M,"Macy's, Inc.",consumer_discretionary,2018-09-30
1644,MAR,MARRIOTT INTERNATIONAL INC /MD/,consumer_discretionary,2010-09-30
1645,MAR,MARRIOTT INTERNATIONAL INC /MD/,consumer_discretionary,2011-09-30
1646,MAR,MARRIOTT INTERNATIONAL INC /MD/,consumer_discretionary,2012-09-30
1647,MAR,MARRIOTT INTERNATIONAL INC /MD/,consumer_discretionary,2013-09-30
1648,MAR,MARRIOTT INTERNATIONAL INC /MD/,consumer_discretionary,2014-09-30
1649,MAR,MARRIOTT INTERNATIONAL INC /MD/,consumer_discretionary,2015-09-30
1650,MAS,MASCO CORP /DE/,industrials,2009-09-30
1651,MAS,MASCO CORP /DE/,industrials,2010-09-30
1652,MAS,MASCO CORP /DE/,industrials,2011-09-30
1653,MAS,MASCO CORP /DE/,industrials,2012-09-30
1654,MAS,MASCO CORP /DE/,industrials,2013-09-30
1655,MAS,MASCO CORP /DE/,industrials,2014-09-30
1656,MAS,MASCO CORP /DE/,industrials,2015-09-30
1657,MAS,MASCO CORP /DE/,industrials,2016-09-30
1658,MAS,MASCO CORP /DE/,industrials,2017-09-30
1659,MAS,MASCO CORP /DE/,industrials,2018-09-30
1660,MAT,Mattel Inc.,consumer_discretionary,2009-09-30
1661,MAT,Mattel Inc.,consumer_discretionary,2010-09-30
1662,MAT,Mattel Inc.,consumer_discretionary,2011-09-30
1663,MAT,Mattel Inc.,consumer_discretionary,2012-09-30
1664,MAT,Mattel Inc.,consumer_discretionary,2013-09-30
1665,MAT,Mattel Inc.,consumer_discretionary,2014-09-30
1666,MAT,Mattel Inc.,consumer_discretionary,2015-09-30
1667,MAT,Mattel Inc.,consumer_discretionary,2016-09-30
1668,MAT,Mattel Inc.,consumer_discretionary,2017-09-30
1669,MAT,Mattel Inc.,consumer_discretionary,2018-09-30
1670,MCD,MCDONALDS CORP,consumer_discretionary,2010-09-30
1671,MCD,MCDONALDS CORP,consumer_discretionary,2011-09-30
1672,MCD,MCDONALDS CORP,consumer_discretionary,2012-09-30
1673,MCD,MCDONALDS CORP,consumer_discretionary,2013-09-30
1674,MCD,MCDONALDS CORP,consumer_discretionary,2014-09-30
1675,MCD,MCDONALDS CORP,consumer_discretionary,2015-09-30
1676,MCD,MCDONALDS CORP,consumer_discretionary,2016-09-30
1677,MCD,MCDONALDS CORP,consumer_discretionary,2017-09-30
1678,MCD,MCDONALDS CORP,consumer_discretionary,2018-09-30
1679,MCHP,MICROCHIP TECHNOLOGY INC,information_tech,2010-09-30
1680,MCHP,MICROCHIP TECHNOLOGY INC,information_tech,2011-09-30
1681,MCHP,MICROCHIP TECHNOLOGY INC,information_tech,2012-09-30
1682,MCHP,MICROCHIP TECHNOLOGY INC,information_tech,2013-09-30
1683,MCHP,MICROCHIP TECHNOLOGY INC,information_tech,2014-09-30
1684,MCHP,MICROCHIP TECHNOLOGY INC,information_tech,2016-09-30
1685,MCHP,MICROCHIP TECHNOLOGY INC,information_tech,2017-09-30
1686,MCHP,MICROCHIP TECHNOLOGY INC,information_tech,2018-09-30
1687,MCK,MCKESSON CORP,health_care,2010-09-30
1688,MCK,MCKESSON CORP,health_care,2011-09-30
1689,MCK,MCKESSON CORP,health_care,2012-09-30
1690,MCK,MCKESSON CORP,health_care,2013-09-30
1691,MCK,MCKESSON CORP,health_care,2014-09-30
1692,MCK,MCKESSON CORP,health_care,2016-09-30
1693,MCK,MCKESSON CORP,health_care,2017-09-30
1694,MCK,MCKESSON CORP,health_care,2018-09-30
1695,MDLZ,Mondelez International,consumer_staples,2009-09-30
1696,MDLZ,Mondelez International,consumer_staples,2010-09-30
1697,MDLZ,Mondelez International,consumer_staples,2011-09-30
1698,MDLZ,Mondelez International,consumer_staples,2012-09-30
1699,MDLZ,Mondelez International,consumer_staples,2013-09-30
1700,MDLZ,Mondelez International,consumer_staples,2014-09-30
1701,MDLZ,Mondelez International,consumer_staples,2016-09-30
1702,MDLZ,Mondelez International,consumer_staples,2017-09-30
1703,MDLZ,Mondelez International,consumer_staples,2018-09-30
1704,MDT,Medtronic plc,health_care,2015-09-30
1705,MDT,Medtronic plc,health_care,2016-09-30
1706,MDT,Medtronic plc,health_care,2017-09-30
1707,MDT,Medtronic plc,health_care,2018-09-30
1708,MGM,MGM Resorts International,consumer_discretionary,2011-09-30
1709,MGM,MGM Resorts International,consumer_discretionary,2013-09-30
1710,MGM,MGM Resorts International,consumer_discretionary,2014-09-30
1711,MGM,MGM Resorts International,consumer_discretionary,2016-09-30
1712,MGM,MGM Resorts International,consumer_discretionary,2017-09-30
1713,MGM,MGM Resorts International,consumer_discretionary,2018-09-30
1714,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2010-09-30
1715,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2011-09-30
1716,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2012-09-30
1717,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2013-09-30
1718,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2014-09-30
1719,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2015-09-30
1720,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2016-09-30
1721,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2017-09-30
1722,MHK,MOHAWK INDUSTRIES INC,consumer_discretionary,2018-09-30
1723,MKC,MCCORMICK & CO INC,consumer_staples,2010-09-30
1724,MKC,MCCORMICK & CO INC,consumer_staples,2011-09-30
1725,MKC,MCCORMICK & CO INC,consumer_staples,2012-09-30
1726,MKC,MCCORMICK & CO INC,consumer_staples,2013-09-30
1727,MKC,MCCORMICK & CO INC,consumer_staples,2014-09-30
1728,MKC,MCCORMICK & CO INC,consumer_staples,2016-09-30
1729,MKC,MCCORMICK & CO INC,consumer_staples,2017-09-30
1730,MKC,MCCORMICK & CO INC,consumer_staples,2018-09-30
1731,MLM,Martin Marietta Materials,materials,2011-09-30
1732,MLM,Martin Marietta Materials,materials,2012-09-30
1733,MLM,Martin Marietta Materials,materials,2013-09-30
1734,MLM,Martin Marietta Materials,materials,2014-09-30
1735,MLM,Martin Marietta Materials,materials,2015-09-30
1736,MLM,Martin Marietta Materials,materials,2016-09-30
1737,MLM,Martin Marietta Materials,materials,2017-09-30
1738,MLM,Martin Marietta Materials,materials,2018-09-30
1739,MMM,3M,industrials,2009-09-30
1740,MMM,3M,industrials,2010-09-30
1741,MMM,3M,industrials,2011-09-30
1742,MMM,3M,industrials,2012-09-30
1743,MMM,3M,industrials,2013-09-30
1744,MMM,3M,industrials,2014-09-30
1745,MMM,3M,industrials,2015-09-30
1746,MMM,3M,industrials,2016-09-30
1747,MMM,3M,industrials,2017-09-30
1748,MMM,3M,industrials,2018-09-30
1749,MNST,Monster Beverage Corp,consumer_staples,2010-09-30
1750,MNST,Monster Beverage Corp,consumer_staples,2011-09-30
1751,MNST,Monster Beverage Corp,consumer_staples,2012-09-30
1752,MNST,Monster Beverage Corp,consumer_staples,2013-09-30
1753,MNST,Monster Beverage Corp,consumer_staples,2014-09-30
1754,MNST,Monster Beverage Corp,consumer_staples,2016-09-30
1755,MNST,Monster Beverage Corp,consumer_staples,2017-09-30
1756,MNST,Monster Beverage Corp,consumer_staples,2018-09-30
1757,MO,"ALTRIA GROUP, INC.",consumer_staples,2009-09-30
1758,MO,"ALTRIA GROUP, INC.",consumer_staples,2010-09-30
1759,MO,"ALTRIA GROUP, INC.",consumer_staples,2011-09-30
1760,MO,"ALTRIA GROUP, INC.",consumer_staples,2012-09-30
1761,MO,"ALTRIA GROUP, INC.",consumer_staples,2013-09-30
1762,MO,"ALTRIA GROUP, INC.",consumer_staples,2014-09-30
1763,MO,"ALTRIA GROUP, INC.",consumer_staples,2015-09-30
1764,MO,"ALTRIA GROUP, INC.",consumer_staples,2016-09-30
1765,MO,"ALTRIA GROUP, INC.",consumer_staples,2017-09-30
1766,MO,"ALTRIA GROUP, INC.",consumer_staples,2018-09-30
1767,MON,MONSANTO CO /NEW/,materials,2011-09-30
1768,MON,MONSANTO CO /NEW/,materials,2012-09-30
1769,MON,MONSANTO CO /NEW/,materials,2013-09-30
1770,MON,MONSANTO CO /NEW/,materials,2014-09-30
1771,MON,MONSANTO CO /NEW/,materials,2015-09-30
1772,MOS,MOSAIC CO,materials,2011-09-30
1773,MOS,MOSAIC CO,materials,2012-09-30
1774,MOS,MOSAIC CO,materials,2013-09-30
1775,MOS,MOSAIC CO,materials,2014-09-30
1776,MOS,MOSAIC CO,materials,2015-09-30
1777,MOS,MOSAIC CO,materials,2016-09-30
1778,MOS,MOSAIC CO,materials,2017-09-30
1779,MOS,MOSAIC CO,materials,2018-09-30
1780,MPC,Marathon Petroleum Corp,energy,2012-09-30
1781,MPC,Marathon Petroleum Corp,energy,2013-09-30
1782,MPC,Marathon Petroleum Corp,energy,2014-09-30
1783,MPC,Marathon Petroleum Corp,energy,2016-09-30
1784,MPC,Marathon Petroleum Corp,energy,2017-09-30
1785,MPC,Marathon Petroleum Corp,energy,2018-09-30
1786,MRK,"Merck & Co., Inc.",health_care,2009-09-30
1787,MRK,"Merck & Co., Inc.",health_care,2010-09-30
1788,MRK,"Merck & Co., Inc.",health_care,2011-09-30
1789,MRK,"Merck & Co., Inc.",health_care,2012-09-30
1790,MRK,"Merck & Co., Inc.",health_care,2013-09-30
1791,MRK,"Merck & Co., Inc.",health_care,2014-09-30
1792,MRK,"Merck & Co., Inc.",health_care,2016-09-30
1793,MRK,"Merck & Co., Inc.",health_care,2017-09-30
1794,MRK,"Merck & Co., Inc.",health_care,2018-09-30
1795,MRO,Marathon Oil Corp.,energy,2009-09-30
